 FilePath,FileName,DateModify,Status
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\abs\frameRateAbsVal.csv,frameRateAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\abs\gainAbsVal.csv,gainAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\abs\gammaAbsVal.csv,gammaAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\abs\sharpnessAbsVal.csv,sharpnessAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\abs\shutterAbsVal.csv,shutterAbsVal.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\auto\autoExposureAuto.csv,autoExposureAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\auto\brightnessAuto.csv,brightnessAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\auto\frameRateAuto.csv,frameRateAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\auto\gainAuto.csv,gainAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\auto\gammaAuto.csv,gammaAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\auto\sharpnessAuto.csv,sharpnessAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\auto\shutterAuto.csv,shutterAuto.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\onOff\autoExposureOnOff.csv,autoExposureOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\onOff\brightnessOnOff.csv,brightnessOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\onOff\frameRateOnOff.csv,frameRateOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\onOff\gainOnOff.csv,gainOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\onOff\gammaOnOff.csv,gammaOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\onOff\sharpnessOnOff.csv,sharpnessOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\Camera\Pos3_400mm\onOff\shutterOnOff.csv,shutterOnOff.csv,13:20 16/11/2016,OK
AB028E,\\192.168.2.213\Confige\General\Pos0\Iris0\measImageHeightName.csv,measImageHeightName.csv,12:02 28/11/2016,OK
AB028E,\\192.168.2.213\Confige\General\Pos1\Iris0\measImageHeightName.csv,measImageHeightName.csv,12:02 28/11/2016,OK
