 FilePath,FileName,DateModify,Status
AA025E,\\192.168.2.26\Confige\Camera\WIDE\auto\gammaAuto.csv,gammaAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\auto\sharpnessAuto.csv,sharpnessAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\auto\shutterAuto.csv,shutterAuto.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\onOff\autoExposureOnOff.csv,autoExposureOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\onOff\brightnessOnOff.csv,brightnessOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\onOff\frameRateOnOff.csv,frameRateOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\onOff\gainOnOff.csv,gainOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\onOff\gammaOnOff.csv,gammaOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\onOff\sharpnessOnOff.csv,sharpnessOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Camera\WIDE\onOff\shutterOnOff.csv,shutterOnOff.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\20lp\imageTiltConfig.csv,imageTiltConfig.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\20lp\mdCalib_M.csv,mdCalib_M.csv,11:58 11/01/2018,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\20lp\mdCalib_S.csv,mdCalib_S.csv,11:59 11/01/2018,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\20lp\mdConfig_M.csv,mdConfig_M.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\20lp\mdConfig_S.csv,mdConfig_S.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\20lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:02 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\20lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\40lp\imageTiltConfig.csv,imageTiltConfig.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\40lp\mdCalib_M.csv,mdCalib_M.csv,11:59 11/01/2018,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\40lp\mdCalib_S.csv,mdCalib_S.csv,11:59 11/01/2018,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\40lp\mdConfig_M.csv,mdConfig_M.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\40lp\mdConfig_S.csv,mdConfig_S.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\40lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\TELE\70%\40lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\20lp\imageTiltConfig.csv,imageTiltConfig.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\20lp\mdCalib_M.csv,mdCalib_M.csv,12:00 11/01/2018,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\20lp\mdCalib_S.csv,mdCalib_S.csv,12:01 11/01/2018,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\20lp\mdConfig_M.csv,mdConfig_M.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\20lp\mdConfig_S.csv,mdConfig_S.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\20lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:02 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\20lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\40lp\imageTiltConfig.csv,imageTiltConfig.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\40lp\mdCalib_M.csv,mdCalib_M.csv,12:01 11/01/2018,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\40lp\mdCalib_S.csv,mdCalib_S.csv,12:01 11/01/2018,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\40lp\mdConfig_M.csv,mdConfig_M.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\40lp\mdConfig_S.csv,mdConfig_S.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\40lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSet\WIDE\70%\40lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:18 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\20lp\imageTiltConfig.csv,imageTiltConfig.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\20lp\mdCalib_M.csv,mdCalib_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\20lp\mdCalib_S.csv,mdCalib_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\20lp\mdConfig_M.csv,mdConfig_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\20lp\mdConfig_S.csv,mdConfig_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\20lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\20lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\40lp\imageTiltConfig.csv,imageTiltConfig.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\40lp\mdCalib_M.csv,mdCalib_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\40lp\mdCalib_S.csv,mdCalib_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\40lp\mdConfig_M.csv,mdConfig_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\40lp\mdConfig_S.csv,mdConfig_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\40lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\TELE\Judgement\70%\40lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\20lp\imageTiltConfig.csv,imageTiltConfig.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\20lp\mdCalib_M.csv,mdCalib_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\20lp\mdCalib_S.csv,mdCalib_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\20lp\mdConfig_M.csv,mdConfig_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\20lp\mdConfig_S.csv,mdConfig_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\20lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\20lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\40lp\imageTiltConfig.csv,imageTiltConfig.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\40lp\mdCalib_M.csv,mdCalib_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\40lp\mdCalib_S.csv,mdCalib_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\40lp\mdConfig_M.csv,mdConfig_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\40lp\mdConfig_S.csv,mdConfig_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\40lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\Alignment\WIDE\Judgement\70%\40lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSetSP\Rank[0]\TELE\70%\20lp\imageTiltConfig.csv,imageTiltConfig.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSetSP\Rank[0]\TELE\70%\20lp\mdCalib_M.csv,mdCalib_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSetSP\Rank[0]\TELE\70%\20lp\mdCalib_S.csv,mdCalib_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSetSP\Rank[0]\TELE\70%\20lp\mdConfig_M.csv,mdConfig_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSetSP\Rank[0]\TELE\70%\20lp\mdConfig_S.csv,mdConfig_S.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSetSP\Rank[0]\TELE\70%\20lp\mdJudgementConfig_M.csv,mdJudgementConfig_M.csv,08:55 29/11/2016,OK
AA025E,\\192.168.2.26\Confige\MdDataSetSP\Rank[0]\TELE\70%\20lp\mdJudgementConfig_S.csv,mdJudgementConfig_S.csv,08:55 29/11/2016,OK
